balance_assets_accounts_receivables,balance_assets_cash_deposits,balance_assets_inventories,balance_assets_investments,balance_assets_land_building,balance_assets_other_assets,balance_assets_other_tangible,balance_assets_total,balance_funds_endowment,balance_funds_liabilities_total,balance_funds_restricted,balance_funds_total,balance_funds_unrestricted,balance_liabilities_current,balance_liabilities_non_current,balance_liabilities_total,capital_in_nature,expenses_charitable_local,expenses_charitable_overseas,expenses_charitable_total,expenses_fund_raising,expenses_others_total,expenses_total,financial_period,financial_status,name,other_info_donation_other_charities,other_info_fund_raising_efficiency_ratio,other_info_no_of_employees,other_info_total_employee_costs,other_info_total_related_party_transactions,primary_sector,receipts_donation_cash_non_tax_deductible,receipts_donation_cash_tax_deductible,receipts_donation_cash_total,receipts_donation_kind_non_tax_deductible,receipts_donation_kind_tax_deductible,receipts_donation_kind_total,receipts_government_grants,receipts_investment_income,receipts_others_income,receipts_programme_fees,receipts_total,sub_sector,uen
0,"751,199",0,0,0,0,0,"751,199",0,"751,199",0,"749,699","749,699","1,500",0,"1,500",0,"93,166",0,"93,166",0,"2,538","95,704",Apr 2014 - Mar 2015,Received,KEMBANGAN-CHAI CHEE CCC COMMUNITY DEVELOPMENT AND WELFARE FUND,0,100,0,0,0,Community,"28,224","33,800","62,024",0,0,0,"151,458",0,4,0,"213,486",South East,S98CC1346C
0,"671,668",0,0,0,"32,150",0,"703,818",0,"703,818",0,"700,013","700,013","3,805",0,"3,805",0,"179,582",0,"179,582",0,"4,751","184,333",Apr 2016 - Mar 2017,Received,KEMBANGAN-CHAI CHEE CCC COMMUNITY DEVELOPMENT AND WELFARE FUND,0,0,0,0,"75,098",Community,"32,497","14,000","46,497",0,0,0,0,"8,610","46,887",0,"101,994",South East,S98CC1346C
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"807,600",0,0,0,0,0,"807,600",0,"807,600",0,"805,800","805,800","1,800",0,"1,800",0,"184,401",0,"184,401",0,"5,072","189,473",Apr 2015 - Mar 2016,Received,MACPHERSON CCC COMMUNITY DEVELOPMENT AND WELFARE FUND,0,4.25,0,0,0,Community,"14,677","368,700","383,377",0,0,0,"57,006",0,0,0,"440,383",South East,S95CC1109G
0,"610,843","2,097",0,0,0,0,"612,940",0,"612,940",0,"611,140","611,140","1,800",0,"1,800",0,"250,765",0,"250,765",0,"5,069","255,834",Apr 2014 - Mar 2015,Received,MACPHERSON CCC COMMUNITY DEVELOPMENT AND WELFARE FUND,0,2.39,0,0,0,Community,"18,079","380,700","398,779",0,0,0,"87,742",0,"30,544",0,"517,065",South East,S95CC1109G
0,"922,277",0,0,0,0,0,"922,277",0,"922,277",0,"919,357","919,357","2,920",0,"2,920",0,"117,178",0,"117,178",0,"2,709","119,887",Apr 2016 - Mar 2017,Received,MACPHERSON CCC COMMUNITY DEVELOPMENT AND WELFARE FUND,0,7.7,0,0,0,Community,"6,300","207,208","213,508",0,0,0,0,0,0,0,"213,508",South East,S95CC1109G
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"132,206",Apr 2015 - Mar 2016,Received,MARINE PARADE CCC COMMUNITY DEVELOPMENT AND WELFARE FUND,*,*,*,*,*,Community,*,*,*,*,*,*,*,*,*,*,"11,048",South East,T07CC2048G
0,"208,350",0,"320,000",0,0,0,"528,350",0,"528,350",0,"528,350","528,350",0,0,0,0,"54,032",0,"54,032",0,"51,925","105,957",Apr 2014 - Mar 2015,Received,MARINE PARADE CCC COMMUNITY DEVELOPMENT AND WELFARE FUND,"50,000",0,0,0,0,Community,"2,000",-,"2,000",0,-,0,"74,474","1,125",0,0,"77,599",South East,T07CC2048G
0,"416,304",0,0,0,0,0,"416,304",0,"416,304",0,"416,304","416,304",0,0,0,0,"22,392",0,"22,392",0,40,"22,432",Apr 2016 - Mar 2017,Received,MARINE PARADE CCC COMMUNITY DEVELOPMENT AND WELFARE FUND,0,0,0,0,0,Community,"7,000",-,"7,000",0,-,0,0,"11,125","13,420",0,"31,545",South East,T07CC2048G
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4,499","219,662",0,0,0,0,0,"224,161",0,"224,161",0,0,0,0,"224,161","224,161",0,"100,175",0,"100,175",0,77,"100,252",Apr 2015 - Mar 2016,Received,MOUNTBATTEN CCC COMMUNITY DEVELOPMENT AND WELFARE FUND,0,0,0,0,0,Community,0,-,0,"108,171",-,"108,171",0,0,206,0,"108,377",South East,S87CC0426G
*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,"2,429",Apr 2014 - Mar 2015,Received,MOUNTBATTEN CCC COMMUNITY DEVELOPMENT AND WELFARE FUND,*,*,*,*,*,Community,*,*,*,*,*,*,*,*,*,*,340,South East,S87CC0426G
0,"252,291",0,0,0,0,0,"252,291",0,"252,291",0,"252,291","252,291",0,0,0,0,"116,375",0,"116,375",0,425,"116,800",Apr 2016 - Mar 2017,Received,MOUNTBATTEN CCC COMMUNITY DEVELOPMENT AND WELFARE FUND,0,0,0,0,0,Community,0,-,0,0,-,0,0,230,"144,700",0,"144,930",South East,S87CC0426G
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"9,860,687",0,"12,266,549","13,418,906","718,757","20,166,001","56,430,900",0,"56,430,900","3,190,247","29,853,296","26,663,049","19,153,417","7,424,187","26,577,604",0,0,0,0,0,0,0,Jan 2015 - Dec 2015,Received,ACS (INTERNATIONAL),"450,000",0,147,"14,748,067",0,Education,"11,759",-,"11,759",0,-,0,"131,912","-324,261","549,109",0,"368,519",Local Educational Institutions/Funds,200514169H
0,"8,957,633",0,"12,738,087","13,991,955","204,546","16,136,794","52,029,015",0,"52,029,015","3,205,352","26,008,431","22,803,079","17,086,401","8,934,183","26,020,584",0,0,0,0,0,0,0,Jan 2014 - Dec 2014,Received,ACS (INTERNATIONAL),"410,000",0,131,"13,645,380",0,Education,"10,099",-,"10,099",0,-,0,"70,810","169,097","774,804",0,"1,024,810",Local Educational Institutions/Funds,200514169H
0,"9,503,024",0,"9,978,241","13,370,774","724,192","20,245,926","53,822,157",0,"53,822,157","3,522,240","35,227,489","31,705,249","16,066,303","2,528,365","18,594,668",0,0,0,0,0,0,0,Jan 2016 - Dec 2016,Received,ACS (INTERNATIONAL),"500,000",0,157,"15,073,852",0,Education,"17,186",-,"17,186",0,-,0,"218,833","359,835","947,251",0,"1,543,105",Local Educational Institutions/Funds,200514169H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"788,670",0,0,0,0,0,"788,670",0,"788,670","788,670","788,670",0,0,0,0,"509,700",0,0,0,0,0,0,Jan 2015 - Dec 2015,Received,ACS (International) Education Fund,0,0,0,0,0,Education,"364,810","33,637","398,447","111,253",0,"111,253",0,0,0,0,"509,700",Local Educational Institutions/Funds,T07CC2027A
0,"1,043,176",0,0,0,0,0,"1,043,176",0,"1,043,176","1,043,176","1,043,176",0,0,0,0,"765,920",0,0,0,0,"173,182","173,182",Jan 2014 - Dec 2014,Received,ACS (International) Education Fund,0,0,0,0,0,Education,"225,920","540,000","765,920",0,0,0,0,0,0,0,"765,920",Local Educational Institutions/Funds,T07CC2027A
0,"557,763",0,0,0,0,0,"557,763",0,"557,763","557,763","557,763",0,0,0,0,"428,370",0,0,0,0,0,0,Jan 2016 - Dec 2016,Received,ACS (International) Education Fund,0,0,0,0,0,Education,"189,662","210,500","400,162","28,208",0,"28,208",0,0,0,0,"428,370",Local Educational Institutions/Funds,T07CC2027A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"847,934","24,511,462",0,0,"23,586,295",0,"634,106","49,579,797",0,"49,579,797","4,128,513","20,875,002","16,746,489","4,542,645","24,162,150","28,704,795",0,"336,592",0,"336,592","8,945","16,245,570","16,591,107",Jan 2015 - Dec 2015,Received,ASSUMPTION PATHWAY SCHOOL,0,8,141,"11,792,937",0,Education,"476,593","116,558","593,151",0,0,0,"20,842,473","149,704","241,241",0,"21,826,569",Local Educational Institutions/Funds,T09CC0004J
"667,268","17,948,312",0,0,"24,063,145",0,"847,682","43,526,407",0,"43,526,407","3,477,507","14,999,497","11,521,990","3,677,770","24,849,140","28,526,910",0,"308,572",0,"308,572","10,528","15,037,103","15,356,203",Jan 2014 - Dec 2014,Received,ASSUMPTION PATHWAY SCHOOL,0,15,123,"10,750,471",0,Education,"651,540","216,497","868,037",0,0,0,"19,376,132","80,282","220,903",0,"20,545,354",Local Educational Institutions/Funds,T09CC0004J
"717,465","29,225,356",0,0,"22,654,647",0,"919,369","53,516,837",0,"53,516,837","4,836,646","26,017,682","21,181,036","3,973,364","23,525,791","27,499,155","12,552","381,585","116,814","498,399","30,238","17,846,374","18,375,011",Jan 2016 - Dec 2016,Received,ASSUMPTION PATHWAY SCHOOL,0,7,143,"12,724,116",0,Education,"377,856","357,454","735,310",0,0,0,"21,516,940","263,917","319,484",0,"22,835,651",Local Educational Institutions/Funds,T09CC0004J
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,&nbsp;,Jan 2015 - Dec 2015,Received,CHOA CHU KANG BIBLE CENTRE KINDERGARTEN,*,*,*,*,*,Education,*,*,*,*,*,*,*,*,*,*,&nbsp;,Local Educational Institutions/Funds,S97CC1289D
*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,&nbsp;,Jan 2014 - Dec 2014,Received,CHOA CHU KANG BIBLE CENTRE KINDERGARTEN,*,*,*,*,*,Education,*,*,*,*,*,*,*,*,*,*,&nbsp;,Local Educational Institutions/Funds,S97CC1289D
"11,672","916,496","13,787",0,"64,326",0,"4,994","1,011,275",0,"1,011,275",0,"725,125","725,125","55,560","230,590","286,150",0,"897,279",0,"897,279",0,0,"897,279",Jan 2016 - Dec 2016,Received,CHOA CHU KANG BIBLE CENTRE KINDERGARTEN,0,0,20,"515,080",0,Education,0,-,0,0,-,0,0,"12,476","88,860","806,336","907,672",Local Educational Institutions/Funds,S97CC1289D
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39,954","128,919",0,0,0,0,"5,616","174,489",0,"174,489",0,"125,058","125,058","49,431",0,"49,431",0,"347,034",0,"347,034",0,"317,609","664,643",Jan 2015 - Dec 2015,Late,CITY COLLEGE HOLDINGS LTD.,0,0,4,"212,260","414,154",Education,"436,811",-,"436,811",0,-,0,0,0,"89,681","62,700","589,192",Local Educational Institutions/Funds,200517866G
"252,857","25,077",0,0,0,0,"12,383","290,317",0,"290,317",0,"200,509","200,509","89,808",0,"89,808",0,"869,452",0,"869,452",0,"587,144","1,456,596",Jan 2014 - Dec 2014,Late,CITY COLLEGE HOLDINGS LTD.,0,0,6,"402,481","1,029,951",Education,"1,342,370",-,"1,342,370",0,-,0,0,0,"9,317","154,443","1,506,130",Local Educational Institutions/Funds,200517866G
"142,103","18,312",0,0,"3,623",0,0,"164,038",0,"164,038",0,"58,622","58,622","105,416",0,"105,416","100,000","367,062",0,"367,062",0,"254,369","621,431",Jan 2016 - Dec 2016,Late,CITY COLLEGE HOLDINGS LTD.,0,0,4,"153,950","447,020",Education,"304,140",-,"304,140",0,-,0,0,0,"194,848","56,007","554,995",Local Educational Institutions/Funds,200517866G
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"902,833","11,350,754",0,0,0,0,"914,692","13,168,279",0,"13,168,279","9,135,348","9,135,348",0,"3,157,941","874,990","4,032,931","253,655",0,0,0,0,0,0,Apr 2015 - Mar 2016,Received,CREST SECONDARY SCHOOL,0,0,136,"10,400,097","1,069,033",Education,"353,221","310,867","664,088",0,0,0,"14,744,185",0,"262,143","219,110","15,889,526",Local Educational Institutions/Funds,201136224W
"916,967","8,020,944",0,0,0,0,"814,051","9,751,962",0,"9,751,962",0,"6,100,491","6,100,491","2,886,897","764,574","3,651,471","199,750",0,0,0,0,"9,410,343","9,410,343",Apr 2014 - Mar 2015,Late,CREST SECONDARY SCHOOL,0,0,108,"7,211,845",0,Education,"306,551","361,750","668,301",0,0,0,"11,397,651",0,"159,880","146,285","12,372,117",Local Educational Institutions/Funds,201136224W
"185,732","19,048,805",0,0,0,"325,717","738,771","20,299,025",0,"20,299,025",0,"14,346,454","14,346,454","5,248,405","704,166","5,952,571","270,373",0,0,0,0,"14,683,546","14,683,546",Apr 2016 - Mar 2017,Received,CREST SECONDARY SCHOOL,0,0,134,"12,242,333",0,Education,"298,318","20,598","318,916","29,243",0,"29,243","19,007,560","48,042","218,226","272,665","19,894,652",Local Educational Institutions/Funds,201136224W
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51,636","248,330","7,381",0,0,"134,893","66,452","508,692",0,"508,692",0,"216,720","216,720","291,972",0,"291,972",0,"786,300","100,964","887,264",0,"20,174","907,438",Apr 2015 - Mar 2016,Received,DAS ACADEMY LTD.,0,0,5,"486,958","358,800",Education,0,-,0,0,-,0,0,114,"65,798","952,296","1,018,208",Local Educational Institutions/Funds,201003689Z
"129,325","266,187","18,465",0,0,"2,497","116,167","532,641",0,"532,641",0,"105,950","105,950","426,691",0,"426,691",0,"996,751",0,"996,751",0,"17,724","1,014,475",Apr 2014 - Mar 2015,Received,DAS ACADEMY LTD.,0,0,8,"544,082","134,099",Education,"7,936",-,"7,936",0,-,0,0,114,"15,373","911,913","935,336",Local Educational Institutions/Funds,201003689Z
"71,664","361,808","8,665",0,0,"197,620","40,674","680,431",0,"680,431",0,"304,916","304,916","375,515",0,"375,515",0,"750,609","94,325","844,934",0,"61,254","906,188",Apr 2016 - Mar 2017,Received,DAS ACADEMY LTD.,0,0,7,"493,290","299,711",Education,495,-,495,0,-,0,0,114,"21,672","972,103","994,384",Local Educational Institutions/Funds,201003689Z
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"105,864",0,0,0,"79,138",683,"185,685",0,"185,685",0,"180,636","180,636","5,049",0,"5,049",0,"15,496",0,"15,496",0,"4,120","19,616",Apr 2015 - Mar 2016,Received,DAS INTERNATIONAL SERVICES LTD.,0,0,0,0,"1,129",Education,0,-,0,0,-,0,0,0,40,0,40,Local Educational Institutions/Funds,201111119G
138,"119,915",0,0,0,"81,182","4,536","205,771",0,"205,771",0,"200,212","200,212","5,559",0,"5,559",0,"51,244",0,"51,244",0,"4,913","56,157",Apr 2014 - Mar 2015,Received,DAS INTERNATIONAL SERVICES LTD.,0,0,0,0,"80,170",Education,0,-,0,0,-,0,0,0,"6,648","65,356","72,004",Local Educational Institutions/Funds,201111119G
"2,085","124,801",0,0,0,"101,965",102,"228,953",0,"228,953",0,"193,126","193,126","35,827",0,"35,827",0,"86,771",0,"86,771",0,"3,029","89,800",Apr 2016 - Mar 2017,Received,DAS INTERNATIONAL SERVICES LTD.,0,0,0,0,"23,128",Education,0,-,0,0,-,0,0,0,240,"102,050","102,290",Local Educational Institutions/Funds,201111119G
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1,624,872","9,892,577",0,"3,950,182",0,"545,142","836,005","16,848,778",0,"16,848,778","10,446,453","11,261,335","814,882","5,587,443",0,"5,587,443",0,"18,703,573",0,"18,703,573","144,575","24,483","18,872,631",Apr 2015 - Mar 2016,Received,DYSLEXIA ASSOCIATION OF SINGAPORE,0,6.4,234,"15,528,767","357,150",Education,"1,803,186","439,860","2,243,046",0,0,0,"9,670,060","177,309","1,222,778","8,718,967","22,032,160",Local Educational Institutions/Funds,S91SS0096B
"2,008,059","6,036,732",0,"3,181,550",0,"610,928","990,988","12,828,257",0,"12,828,257","7,286,924","8,101,806","814,882","4,726,451",0,"4,726,451",0,"18,155,796",0,"18,155,796","124,921","30,419","18,311,136",Apr 2014 - Mar 2015,Received,DYSLEXIA ASSOCIATION OF SINGAPORE,0,9.8,226,"15,112,387","53,928",Education,"692,458","581,260","1,273,718",0,0,0,"8,599,582","165,685","968,291","7,956,202","18,963,478",Local Educational Institutions/Funds,S91SS0096B
"1,349,688","12,742,616",0,"3,697,057",0,"578,539","552,868","18,920,768",0,"18,920,768","11,541,464","12,870,204","1,328,740","6,050,564",0,"6,050,564",0,"20,011,217","110,479","20,121,696","150,774","44,292","20,316,762",Apr 2016 - Mar 2017,Received,DYSLEXIA ASSOCIATION OF SINGAPORE,495,8.5,240,"16,522,346","321,467",Education,"1,167,687","603,412","1,771,099",0,0,0,"10,195,328","320,382","666,200","8,972,622","21,925,631",Local Educational Institutions/Funds,S91SS0096B
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"156,162","10,500,011",0,0,0,275,"4,156","10,660,604",0,"10,660,604",0,"10,518,975","10,518,975","141,629",0,"141,629",0,"502,003",0,"502,003",0,"20,490","522,493",Jan 2015 - Dec 2015,Received,GLOBAL INDIAN FOUNDATION LTD.,"230,000",0,0,0,0,Education,0,-,-,0,-,-,0,"93,460","2,988","297,554","394,002",Local Educational Institutions/Funds,200301352N
"157,536","10,518,903",0,0,0,0,0,-,0,-,0,-,"10,647,466","28,973",0,-,0,"494,154",0,-,0,"71,699",&nbsp;,Jan 2014 - Dec 2014,Received,GLOBAL INDIAN FOUNDATION LTD.,"205,000",0,0,0,0,Education,0,-,-,0,-,-,0,"89,130","73,700","401,175",&nbsp;,Local Educational Institutions/Funds,200301352N
"62,405","10,666,373",0,0,0,"46,858","2,695","10,778,331",0,"10,778,331",0,"10,447,756","10,447,756","330,575",0,"330,575",0,"264,221",0,"264,221",0,"210,489","474,710",Jan 2016 - Dec 2016,Received,GLOBAL INDIAN FOUNDATION LTD.,"200,000",0,0,0,0,Education,0,-,0,0,-,0,0,"109,997",0,"293,494","403,491",Local Educational Institutions/Funds,200301352N
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95,159","32,593,018",0,"3,303,657","55,155,031","362,161","4,369,922","95,878,948",0,"95,878,948","2,216,628","46,267,724","44,051,096","25,685,269","23,925,955","49,611,224",0,"21,186,212",0,"21,186,212",0,0,"21,186,212",Jan 2015 - Dec 2015,Received,HWA CHONG INTERNATIONAL SCHOOL,"100,000",0,122,"12,101,318","14,708,748",Education,"7,064",-,"7,064",0,-,-,0,"198,524","2,514,929","25,153,352","27,873,869",Local Educational Institutions/Funds,200405080R
"24,952","20,258,166",0,0,"44,642,156","355,819","1,807,006","67,088,099",0,"67,088,099","12,000","35,301,055","35,289,055","22,156,333","9,630,711","31,787,044",0,"16,867,775",0,"16,867,775",0,0,"16,867,775",Jan 2014 - Dec 2014,Received,HWA CHONG INTERNATIONAL SCHOOL,"100,000",0,115,"10,371,691","17,659,517",Education,0,-,-,0,-,-,0,0,"2,160,543","23,576,286",&nbsp;,Local Educational Institutions/Funds,200405080R
"408,595","42,297,300",0,"2,046,284","54,838,519","335,242","3,915,738","103,841,678",0,"103,841,678",0,"54,201,664","54,201,664","27,748,133","21,891,881","49,640,014",0,"18,700,687","981,636","19,682,323",0,"3,385,833","23,068,156",Jan 2016 - Dec 2016,Received,HWA CHONG INTERNATIONAL SCHOOL,"100,000",0,124,"13,588,735","2,671,340",Education,0,-,0,0,-,0,0,"264,239","3,550,988","29,462,172","33,277,399",Local Educational Institutions/Funds,200405080R
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"2,773,448",0,"1,297,302",0,"14,589",0,"4,085,339",0,"4,085,339","2,204,628","2,275,303","70,675","1,810,036",0,"1,810,036","137,000","200,025",0,"200,025",0,0,"200,025",Jan 2015 - Dec 2015,Received,Hwa Chong International School Education Fund,0,0,0,0,"434,600",Education,"7,064","744,000","751,064",0,0,0,0,"80,027",0,0,"831,091",Local Educational Institutions/Funds,T10CC0001A
0,"2,224,101",0,"1,333,975",0,"16,869",0,"3,574,945",0,"3,574,945","3,501,010","3,571,685","70,675","3,260",0,"3,260",0,"374,172",0,"374,172","38,957","1,599","414,728",Jan 2014 - Dec 2014,Received,Hwa Chong International School Education Fund,0,0.09,0,0,0,Education,"134,779","1,830,659","1,965,438",0,0,0,0,"75,707",0,0,"2,041,145",Local Educational Institutions/Funds,T10CC0001A
0,"1,450,748",0,"772,470",0,"3,453",0,"2,226,671",0,"2,226,671","2,155,996","2,226,671","70,675",0,0,0,0,0,0,0,0,"191,463","191,463",Jan 2016 - Dec 2016,Received,Hwa Chong International School Education Fund,0,0,0,0,"189,758",Education,"6,000","93,000","99,000",0,0,0,0,"65,403","3,260",0,"167,663",Local Educational Institutions/Funds,T10CC0001A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26,328","146,393",0,0,0,0,"5,769","178,490",0,"178,490",0,"173,790","173,790","4,700",0,"4,700",0,"58,812",0,"58,812",0,0,"58,812",Jan 2015 - Dec 2015,Late,LA SALLE CENTRE (LIMITED),0,0.01,3,"34,880",0,Education,"12,000",-,"12,000",0,-,0,0,0,"32,247","13,828","58,075",Local Educational Institutions/Funds,200708204G
"4,262","167,190",0,0,0,0,"6,815","178,267",0,"178,267",0,"174,527","174,527","3,740",0,"3,740",0,"72,485",0,"72,485",0,0,"72,485",Jan 2014 - Dec 2014,Late,LA SALLE CENTRE (LIMITED),0,0.01,3,"42,147",0,Education,"40,531",-,"40,531",0,-,0,0,0,"15,977","88,345","144,853",Local Educational Institutions/Funds,200708204G
0,"211,428",0,0,0,0,"3,392","214,820",0,"214,820",0,"212,820","212,820","2,000",0,"2,000",0,"23,002",0,"23,002",0,0,"23,002",Jan 2016 - Dec 2016,Received,LA SALLE CENTRE (LIMITED),0,0.01,3,"34,880",0,Education,"12,154",-,"12,154",0,-,0,0,0,"44,518","5,360","62,032",Local Educational Institutions/Funds,200708204G
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"1,162,649",0,0,0,"4,777","91,015","1,258,441",0,"1,258,441","489,698","1,248,770","759,072","9,671",0,"9,671",0,"1,635,341",0,"1,635,341",0,0,"1,635,341",Apr 2015 - Mar 2016,Received,LIGHTHOUSE SCHOOL,0,0,26,"1,448,188",0,Education,"70,183","56,550","126,733",0,0,0,"1,503,658",0,"117,317","14,300","1,762,008",Local Educational Institutions/Funds,T02CC1619F
0,"1,177,520",0,0,0,"20,956","60,298","1,258,774",0,"1,258,774","84,462","1,245,929","1,161,467","12,845",0,"12,845",0,"1,480,251",0,"1,480,251",0,0,"1,480,251",Apr 2014 - Mar 2015,Late,LIGHTHOUSE SCHOOL,0,0,26,"1,318,122",0,Education,"5,606","47,050","52,656",0,0,0,"1,330,191",0,"79,928","11,060","1,473,835",Local Educational Institutions/Funds,T02CC1619F
"10,276","953,536",0,0,"143,251","36,660",0,"1,143,723",0,"1,143,723","1,127,708","1,127,708",0,"16,015",0,"16,015",0,"1,706,112",0,"1,706,112",0,0,"1,706,112",Apr 2016 - Mar 2017,Received,LIGHTHOUSE SCHOOL,0,0,26,"1,474,576",0,Education,"15,514","50,325","65,839",0,0,0,"1,533,684",0,"125,081","14,080","1,738,684",Local Educational Institutions/Funds,T02CC1619F
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25,122,891","57,582,907","251,455","22,924,649","162,332,253","551,045","5,518,470","274,283,670",0,"274,283,670","100,000,000","248,287,007","148,287,007","22,545,304","3,451,359","25,996,663","341,056","26,434,907",0,"26,434,907",0,"45,726,349","72,161,256",Jan 2015 - Dec 2015,Late,Management Development Institute of Singapore (MDIS),"85,500",0,352,"18,884,156","805,401",Education,0,-,0,0,-,0,"617,737","3,417,641","6,052,166","73,694,622","83,782,166",Local Educational Institutions/Funds,S61SS0151F
"29,047,698","77,786,951","204,074","21,882,926","134,058,529","597,601","4,439,300","268,017,079",0,"268,017,079","100,000,000","241,842,191","141,842,191","22,701,366","3,473,522","26,174,888","106,920","24,577,501",0,"24,577,501",0,"47,949,961","72,527,462",Jan 2014 - Dec 2014,Received,Management Development Institute of Singapore (MDIS),"214,530",0,376,"20,391,682","601,544",Education,"15,549",-,"15,549",0,-,0,"423,902","3,104,908","6,305,811","83,245,908","93,096,078",Local Educational Institutions/Funds,S61SS0151F
"139,797,011","17,073,009","239,018","24,329,116","72,941,487",0,"2,884,423","257,264,064",0,"257,264,064","100,000,000","255,598,458","155,598,458","1,665,606",0,"1,665,606",0,0,0,0,0,"15,811,456","15,811,456",Jan 2016 - Dec 2016,Late,Management Development Institute of Singapore (MDIS),0,0,15,"542,056","64,000",Education,0,-,0,0,-,0,0,"1,385,739","21,148,269",0,"22,534,008",Local Educational Institutions/Funds,S61SS0151F
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"62,823","3,193,892",0,1,0,"505,838","94,174","3,856,728",0,"3,856,728",0,"3,446,385","3,446,385","410,343",0,"410,343",0,"3,925,424",0,"3,925,424",0,0,"3,925,424",Jan 2015 - Dec 2015,Received,MARKETING INSTITUTE OF SINGAPORE TRAINING CENTRE,0,0,8,"720,086",0,Education,0,-,0,0,-,0,0,0,"387,170","751,194","1,138,364",Local Educational Institutions/Funds,S93SS0158H
"105,703","6,356,823",0,1,0,"525,059","248,891","7,236,477",0,"7,236,477",0,"6,233,445","6,233,445","1,003,032",0,"1,003,032",0,"4,702,118",0,"4,702,118",0,0,"4,702,118",Jan 2014 - Dec 2014,Received,MARKETING INSTITUTE OF SINGAPORE TRAINING CENTRE,0,0,17,"998,019",0,Education,0,-,0,0,-,0,0,0,"274,031","1,805,585","2,079,616",Local Educational Institutions/Funds,S93SS0158H
"9,168","2,871,356",0,1,0,"29,353","58,865","2,968,743",0,"2,968,743",0,"2,841,511","2,841,511","127,232",0,"127,232",0,"759,389",0,"759,389",0,0,"759,389",Jan 2016 - Dec 2016,Received,MARKETING INSTITUTE OF SINGAPORE TRAINING CENTRE,0,0,4,"263,045",0,Education,0,-,0,0,-,0,0,0,"103,267","51,248","154,515",Local Educational Institutions/Funds,S93SS0158H
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"7,856,949",0,"5,441,486",0,"104,435",0,"13,402,870",0,"13,402,870","13,392,190","13,392,190",0,"10,680",0,"10,680",0,"631,361",0,"631,361",0,"33,204","664,565",Jan 2015 - Dec 2015,Late,MDIS EDUCATION TRUST FUND,0,0,0,0,"18,000",Education,0,-,0,0,-,0,0,"262,432","389,281",0,"651,713",Local Educational Institutions/Funds,T02CC1562B
*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,&nbsp;,Jan 2014 - Dec 2014,Received,MDIS EDUCATION TRUST FUND,*,*,*,*,*,Education,*,*,*,*,*,*,*,*,*,*,&nbsp;,Local Educational Institutions/Funds,T02CC1562B
0,"9,009,714",0,"4,126,828",0,"120,024",0,"13,256,566",0,"13,256,566","135,000","13,071,692","12,936,692","184,874",0,"184,874",0,0,0,0,0,"530,404","530,404",Jan 2016 - Dec 2016,Late,MDIS EDUCATION TRUST FUND,0,0,0,0,"18,000",Education,0,-,0,0,-,0,0,"274,564",0,0,"274,564",Local Educational Institutions/Funds,T02CC1562B
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
